1	104	1	61
1	114	1	67
1	112	1	66
1	117	1	69
1	117	1	69
1	129	1	76
1	128	1	75
1	143	1	84
1	152	1	89
1	164	1	96
1	164	1	96
1	182	1	107
1	189	1	111
1	195	1	114
1	197	1	116
1	205	1	120
1	207	1	121
1	213	1	125
1	214	1	126
1	223	1	131
1	224	1	131
1	229	1	134
1	233	1	137
1	237	1	139
1	237	1	139
1	240	1	141
1	238	1	140
1	244	1	143
1	246	1	144
1	247	1	145
1	247	1	145
1	249	1	146
1	251	1	147
1	251	1	147
1	249	1	146
1	249	1	146
1	250	1	147
1	247	1	145
1	244	1	143
1	244	1	143
1	243	1	143
1	239	1	140
1	239	1	140
1	236	1	138
1	234	1	137
1	227	1	133
1	225	1	132
1	215	1	126
1	214	1	126
1	204	1	120
1	201	1	118
1	190	4	112
1	186	1	109
1	176	1	103
1	173	1	101
1	161	1	94
1	159	1	93
1	155	1	91
1	154	1	90
1	161	1	94
1	160	1	94
1	170	1	100
1	171	1	100
1	185	1	109
1	192	1	113
1	208	1	122
1	211	1	124
1	230	1	135
1	235	1	138
1	253	1	148
1	255	1	150
1	255	1	150
1	255	1	150
1	255	1	150
1	255	40	154
1	255	129	164
50	255	183	185
95	255	215	202
120	255	237	212
148	255	245	221
185	255	253	233
214	255	253	242
227	255	254	246
238	255	254	249
247	255	254	252
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
255	255	254	254
242	255	254	250
227	255	254	246
208	255	253	240
182	255	253	232
144	255	253	221
96	255	243	206
45	255	230	189
1	255	207	173
1	255	173	169
1	255	122	163
1	255	43	154
1	255	1	150
1	255	1	150
1	255	1	150
1	255	1	150
1	243	1	143
1	238	1	140
1	217	1	127
1	211	1	124
1	192	1	113
1	185	1	109
1	168	1	99
1	163	1	96
1	161	1	94
1	163	1	96
1	154	1	90
1	151	1	89
1	152	1	89
1	147	9	87
35	149	1	98
1	159	1	93
1	168	1	99
1	170	1	100
1	185	1	109
1	194	1	114
1	199	1	117
1	201	1	118
1	211	1	124
1	216	1	127
1	218	1	128
1	219	1	128
1	225	1	132
1	228	1	134
1	230	1	135
1	230	1	135
1	236	1	138
1	237	1	139
1	239	1	140
1	240	1	141
1	242	1	142
1	243	1	143
1	242	1	142
1	243	1	143
1	243	1	143
1	246	1	144
1	241	1	141
1	241	1	141
1	240	1	141
1	238	1	140
1	238	1	140
1	238	1	140
1	231	1	136
1	228	1	134
1	224	1	131
1	225	1	132
1	213	1	125
1	206	1	121
1	199	1	117
1	198	1	116
1	187	1	110
1	185	1	109
1	173	1	101
1	171	1	100
1	158	1	93
1	157	1	92
1	143	1	84
1	136	1	80
1	117	1	69
1	111	1	65
